supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label,snapshot_week
S_08107,Lee-Walters,North America,Manufacturing,4977258,4120222,32,1698546,22,12,64,0.78,4,Medium,773,2025-11-02 09:16:01.581322+00:00,1.0,33438.0,6.397224818702547,0.0,1.0,84.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,53.43,0.429,medium,44
S_08108,Hill Ltd,Asia-Pacific,Manufacturing,1201713,1044968,49,268809,18,5,69,0.4,6,Medium,640,2025-11-02 09:16:01.581322+00:00,0.0,0.0,48.507410855837094,0.06535582048756278,0.0,69.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,46.75,0.714,high,44
S_08109,Woods Group,Europe,Biotech,4769115,3004623,55,667704,49,6,57,0.21,9,High,573,2025-11-02 09:16:01.581322+00:00,1.0,10908.0,5.609542199640417,0.0,0.03043507744487645,93.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,54.22,0.857,high,44
S_08110,Bell-Williams,Asia-Pacific,Biotech,831475,334655,5,160557,15,7,58,0.83,4,Medium,790,2025-11-02 09:16:01.581322+00:00,0.0,0.0,3.94529757244804,0.0,0.0,58.0,Long-term partnership clause with annual reviews.,32.18,0.429,medium,44
S_08111,Weber Inc,Europe,Biotech,4193424,2844132,86,969504,18,3,85,0.48,1,Medium,668,2025-11-02 09:16:01.581322+00:00,0.0,0.0,88.40610338049518,0.0,0.0,85.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,42.03,0.571,medium,44
S_08112,Weeks PLC,Asia-Pacific,Facilities,2981948,1462011,59,758445,34,7,78,0.44,10,Medium,654,2025-11-02 09:16:01.581322+00:00,0.0,0.0,60.43483621308524,0.0,0.0,78.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,40.16,0.857,high,44
S_08113,James-West,LATAM,Facilities,1698744,1433664,26,1491163,34,2,74,0.33,5,Low,615,2025-11-02 09:16:01.581322+00:00,0.0,0.0,26.79861323347399,0.0,0.01705090947791254,74.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,16.04,0.286,low,44
S_08114,Randall-Hayes,Europe,Manufacturing,4466709,1922643,40,146282,57,6,99,0.36,5,Medium,626,2025-11-02 09:16:01.581322+00:00,0.0,0.0,40.27273820152711,0.01304141797286863,0.02548773655195996,99.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,20.82,0.571,medium,44
S_08115,Johnson-Hayden,LATAM,Biotech,587083,459014,18,932090,20,3,94,0.46,5,High,661,2025-11-02 09:16:01.581322+00:00,0.0,0.0,14.612695288650848,0.058228376792776315,0.0,94.0,Payment terms: net 30 days.,31.13,0.286,low,44
S_08116,"Johnson, Oneal and Tyler",North America,Facilities,1003482,468848,78,1256479,39,9,83,0.44,2,High,654,2025-11-02 09:16:01.581322+00:00,0.0,0.0,78.30400808276089,0.0,0.0,83.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,48.28,0.857,high,44
S_08117,"Garcia, Merritt and Rose",Asia-Pacific,Logistics,3762750,2466185,25,624716,22,11,59,0.31,9,Medium,608,2025-11-02 09:16:01.581322+00:00,0.0,0.0,26.09265211120252,0.0,0.0005099048552049098,59.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,29.72,0.714,high,44
S_08118,"Brewer, Harris and Miles",Europe,Logistics,3732322,1550290,43,458919,48,0,50,0.3,7,Low,605,2025-11-02 09:16:01.581322+00:00,0.0,0.0,43.147622054265156,0.03771718028013016,0.0,50.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,43.02,0.429,medium,44
S_08119,Davis-Diaz,Asia-Pacific,Biotech,1936515,1393956,35,574357,22,4,53,0.84,5,High,794,2025-11-02 09:16:01.581322+00:00,0.0,0.0,35.36594691141585,0.080533510216331,0.0,53.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,45.88,0.143,low,44
S_08120,Coleman-Lindsey,LATAM,Manufacturing,3807686,2204025,32,1680170,39,0,52,0.9,5,Medium,815,2025-11-02 09:16:01.581322+00:00,0.0,0.0,29.526533963256227,0.0,0.01610565121777217,52.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,66.79,0.286,low,44
S_08121,Rodriguez-Carroll,Europe,Biotech,1558086,1128742,32,652453,45,3,53,0.89,9,Medium,811,2025-11-02 09:16:01.581322+00:00,1.0,37679.0,36.469040729773546,1.0,7.862281125858474e-05,66.0,No clear penalty clause; termination ambiguous.,50.58,0.286,low,44
S_08122,Serrano-Cruz,Europe,Logistics,4403585,3601647,17,1876487,11,5,63,0.76,10,High,766,2025-11-02 09:16:01.581322+00:00,0.0,0.0,16.371684819303198,0.13981745934249237,0.012317271224057253,63.0,Payment terms: net 30 days.,25.62,0.143,low,44
S_08123,Riley-Marquez,Europe,Logistics,1584753,754403,6,187069,38,6,95,0.82,1,Low,787,2025-11-02 09:16:01.581322+00:00,2.0,19024.5,77.88919374835122,1.0,0.0,80.5,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,34.7,0.429,medium,44
S_08124,Beck and Sons,Asia-Pacific,IT Services,3196621,2867861,6,1239312,38,0,79,0.34,8,Medium,619,2025-11-02 09:16:01.581322+00:00,0.0,0.0,6.6700861801147635,0.03543337499423345,0.009165525786686297,79.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,15.51,0.286,low,44
S_08125,Jones-Kane,Europe,Biotech,792649,701423,62,1340563,59,0,69,0.96,0,High,836,2025-11-02 09:16:01.581322+00:00,1.0,25606.0,20.4824874691724,0.9551366145666443,0.0,84.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,20.19,0.429,medium,44
S_08126,"Flores, Johnson and Montes",Europe,Manufacturing,1455891,1080180,6,1761044,53,11,64,0.59,8,Medium,706,2025-11-02 09:16:01.581322+00:00,0.0,0.0,5.90663866409283,0.03071119712889571,0.0,64.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,48.9,0.429,medium,44
S_08127,"Clark, Lopez and Kelly",Europe,Facilities,3144842,2281181,10,738546,52,12,100,0.91,7,Medium,818,2025-11-02 09:16:01.581322+00:00,0.0,0.0,9.397746566791643,0.08193701097308137,0.0,100.0,No clear penalty clause; termination ambiguous.,55.39,0.286,low,44
S_08128,"Jones, Bailey and Murphy",North America,Logistics,2027013,1374161,68,720598,34,7,58,0.56,10,Low,696,2025-11-02 09:16:01.581322+00:00,0.0,0.0,70.69479423692437,0.0049040509592594705,0.0,58.0,Penalty clause included for delayed delivery.,19.75,0.714,high,44
S_08129,"Hernandez, Wood and Diaz",Europe,Logistics,82730,66755,3,896927,18,5,86,0.82,9,Medium,787,2025-11-02 09:16:01.581322+00:00,0.0,0.0,5.10247632656403,0.0,0.0,86.0,Supplier notified raw material shortages causing delays.,42.28,0.0,low,44
S_08130,Archer PLC,LATAM,Manufacturing,280359,131294,12,1854367,35,12,71,0.83,0,Low,790,2025-11-02 09:16:01.581322+00:00,0.0,0.0,17.42276370886662,0.0,0.041483523065557,71.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,22.58,0.286,low,44
S_08131,"Watkins, Juarez and Martin",Europe,IT Services,880307,411687,13,920767,17,2,86,0.21,6,Medium,573,2025-11-02 09:16:01.581322+00:00,0.0,0.0,12.951197022383067,0.021848935772726615,0.0,86.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,74.79,0.429,medium,44
S_08132,Hughes Ltd,North America,Biotech,1372275,911043,53,665213,53,4,80,0.28,1,High,598,2025-11-02 09:16:01.581322+00:00,1.0,16268.0,4.043670396525177,0.007875619855059792,0.02921017067327584,73.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,59.4,0.571,medium,44
S_08133,Davis Ltd,North America,Logistics,1965844,1375780,89,1659650,51,6,98,0.42,8,Low,647,2025-11-02 09:16:01.581322+00:00,0.0,0.0,92.56843260936856,0.020878492154004696,0.028998779471829446,98.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.04,0.857,high,44
S_08134,Rogers-Williams,Europe,IT Services,476286,392408,53,1680790,52,1,63,1.0,10,Medium,850,2025-11-02 09:16:01.581322+00:00,1.0,14276.0,25.521730474371672,1.0,0.0,98.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,58.98,0.429,medium,44
S_08135,"Rivera, Olsen and Hickman",LATAM,Biotech,4402388,3519239,48,1057367,59,7,79,0.42,1,High,647,2025-11-02 09:16:01.581322+00:00,3.0,25084.333333333332,9.71220750615446,0.37073099860830716,0.03476878011448341,64.66666666666667,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,57.0,1.0,high,44
S_08136,Kelley-Jacobs,Europe,Logistics,4926639,3578975,20,32256,34,10,75,0.89,2,Medium,811,2025-11-02 09:16:01.581322+00:00,0.0,0.0,22.340246815529543,0.009288099815993382,0.0,75.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,62.68,0.429,medium,44
S_08137,Smith and Sons,LATAM,Biotech,4088682,2393364,19,1171428,26,9,92,0.37,1,Low,629,2025-11-02 09:16:01.581322+00:00,2.0,30419.5,65.8035828693591,0.9886738018106545,0.02034790267156421,66.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,67.45,1.0,high,44
S_08138,Hernandez PLC,Europe,Manufacturing,631075,448205,2,1903999,6,3,77,0.49,6,Medium,671,2025-11-02 09:16:01.581322+00:00,0.0,0.0,3.0136703855340876,0.02430826919592843,0.0,77.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,45.1,0.286,low,44
S_08139,Harris-Santana,North America,Biotech,2796092,1371313,61,491746,20,7,79,0.96,9,Medium,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,60.232920873835845,0.053653394186045894,0.003641683788993017,79.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,25.25,0.571,medium,44
S_08140,White-Molina,Europe,Manufacturing,3827573,2877419,66,1837207,45,11,62,0.82,6,Medium,787,2025-11-02 09:16:01.581322+00:00,0.0,0.0,64.58389625330406,0.00633284158315605,0.0,62.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,42.51,0.714,high,44
S_08141,Watkins-Shepherd,Asia-Pacific,Biotech,2438853,1468646,43,1144095,36,11,64,0.71,10,High,748,2025-11-02 09:16:01.581322+00:00,1.0,36538.0,34.560699434251966,0.9444381337876094,0.0,91.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,67.21,0.571,medium,44
S_08142,Scott Inc,Asia-Pacific,Logistics,4043904,2067343,59,1472807,15,3,66,0.44,1,Medium,654,2025-11-02 09:16:01.581322+00:00,0.0,0.0,57.135967551266255,0.0,0.0,66.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,43.61,0.714,high,44
S_08143,"Watson, Rodgers and Brown",North America,Manufacturing,1283008,880360,53,1541336,55,8,95,0.67,6,High,734,2025-11-02 09:16:01.581322+00:00,0.0,0.0,53.88892848015857,0.0,0.036755723841435044,95.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,47.86,0.571,medium,44
S_08144,Martinez-Holmes,Europe,Facilities,996220,579881,54,601295,38,8,78,0.28,2,High,598,2025-11-02 09:16:01.581322+00:00,1.0,29089.0,57.22758986190487,1.0,0.0,96.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.28,1.0,high,44
S_08145,Simmons-Donaldson,LATAM,Logistics,4214059,2106226,36,329579,38,12,55,0.69,8,High,741,2025-11-02 09:16:01.581322+00:00,0.0,0.0,37.254417452536416,0.0,0.0,55.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,44.21,0.429,medium,44
S_08146,Lara Group,Asia-Pacific,Biotech,4995260,4374537,7,166131,53,0,64,0.72,8,Low,752,2025-11-02 09:16:01.581322+00:00,0.0,0.0,5.874864601716849,0.04517850415566195,0.015138353185394538,64.0,Long-term partnership clause with annual reviews.,29.39,0.143,low,44
S_08147,Pugh Inc,Europe,IT Services,889385,636865,37,856066,53,3,62,0.34,0,High,619,2025-11-02 09:16:01.581322+00:00,0.0,0.0,37.92762869545223,0.013197740858892122,0.0,62.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,55.85,0.429,medium,44
S_08148,"Moon, Bradshaw and Martinez",Asia-Pacific,Biotech,3790125,2607379,89,332516,56,7,97,0.38,4,High,633,2025-11-02 09:16:01.581322+00:00,0.0,0.0,88.8426379773918,0.0,0.011107558457455018,97.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,26.06,0.857,high,44
S_08149,"Kirby, Fowler and Cannon",Europe,Manufacturing,1736350,896935,67,446356,59,9,93,0.38,0,Medium,633,2025-11-02 09:16:01.581322+00:00,1.0,16236.0,2.786802675739849,0.0,0.0,60.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,39.15,1.0,high,44
S_08150,Peters Ltd,North America,Manufacturing,4509779,3495118,11,695083,30,3,86,0.41,3,Medium,643,2025-11-02 09:16:01.581322+00:00,1.0,2521.0,1.5165318995869366,0.021407731261791265,0.0,52.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,38.96,0.429,medium,44
S_08151,Clements Group,Europe,Biotech,2034187,1427022,72,300960,52,0,94,0.98,1,High,843,2025-11-02 09:16:01.581322+00:00,0.0,0.0,72.50913843086713,0.10977386814182162,0.0,94.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,48.53,0.286,low,44
S_08152,Bryant-Burgess,Europe,IT Services,1629005,773370,69,1213162,42,5,94,0.72,1,Medium,752,2025-11-02 09:16:01.581322+00:00,0.0,0.0,69.75245659979322,0.00838372710078336,0.02148294526509954,94.0,Penalty clause included for delayed delivery.,21.15,0.286,low,44
S_08153,Martinez PLC,Europe,Logistics,1420480,830826,49,721470,6,11,86,0.86,4,Medium,801,2025-11-02 09:16:01.581322+00:00,0.0,0.0,50.43417231995871,0.029021164626954806,0.0,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,31.32,0.571,medium,44
S_08154,Taylor-Anderson,Asia-Pacific,IT Services,2516089,1460193,75,1249783,51,0,63,0.53,3,Medium,685,2025-11-02 09:16:01.581322+00:00,1.0,12685.0,32.2415339530479,1.0,0.004853090157642171,79.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,23.33,0.429,medium,44
S_08155,"Castillo, Gordon and Price",Europe,Manufacturing,2995002,2152295,61,653814,21,4,79,0.42,9,Medium,647,2025-11-02 09:16:01.581322+00:00,1.0,1133.0,56.91372039400665,1.0,0.0,50.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.44,1.0,high,44
S_08156,Deleon Inc,Europe,Logistics,3564629,2271916,25,333358,58,9,89,0.44,9,Low,654,2025-11-02 09:16:01.581322+00:00,0.0,0.0,23.723082769005142,0.11978335968437082,0.0,89.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,20.22,0.571,medium,44
S_08157,Ramos Inc,Europe,Logistics,509445,219144,54,257364,56,1,59,0.42,1,Low,647,2025-11-02 09:16:01.581322+00:00,0.0,0.0,57.40279909227364,0.0,0.0,59.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,19.96,0.714,high,44
S_08158,Jones and Sons,Asia-Pacific,Logistics,3865632,2462066,53,1609577,28,0,85,0.78,4,High,773,2025-11-02 09:16:01.581322+00:00,0.0,0.0,52.22803312201866,0.0,0.0,85.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,19.08,0.286,low,44
S_08159,"Mathews, Taylor and Phillips",Asia-Pacific,Manufacturing,3926563,2846063,57,654997,43,0,89,0.95,7,Medium,832,2025-11-02 09:16:01.581322+00:00,0.0,0.0,56.46511901281706,0.0,0.039388906597253664,89.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,23.01,0.286,low,44
S_08160,Burns-Beasley,North America,Facilities,4112542,3057995,14,1387444,32,4,59,0.53,0,Medium,685,2025-11-02 09:16:01.581322+00:00,0.0,0.0,12.687844889491952,0.10860908416218057,0.0,59.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,22.23,0.143,low,44
S_08161,Bailey Ltd,Europe,Facilities,4124459,2300546,9,1417156,35,12,80,0.4,7,Medium,640,2025-11-02 09:16:01.581322+00:00,0.0,0.0,6.7136964695086485,0.0,0.03808404517821528,80.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,47.1,0.571,medium,44
S_08162,Allison-Holt,Europe,IT Services,2619815,1201995,89,1182628,11,6,71,0.96,10,Medium,836,2025-11-02 09:16:01.581322+00:00,1.0,42178.0,49.92061475909981,1.0,0.021928714199050677,69.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,19.88,0.857,high,44
S_08163,Duke-Davis,North America,Manufacturing,4102524,2812776,61,554994,48,7,79,0.65,5,Low,727,2025-11-02 09:16:01.581322+00:00,2.0,26103.0,3.90634798711704,0.031097846299968174,0.004219994051231241,55.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,60.03,0.857,high,44
S_08164,"Flowers, Bowers and Berger",LATAM,Biotech,711675,455620,55,1571671,30,9,89,0.51,9,Medium,678,2025-11-02 09:16:01.581322+00:00,1.0,9100.0,75.44840591120304,1.0,0.0014572198844209183,61.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.91,0.857,high,44
S_08165,Byrd PLC,Asia-Pacific,Manufacturing,2994779,1568467,19,1165510,45,2,77,0.27,2,High,594,2025-11-02 09:16:01.581322+00:00,0.0,0.0,20.1230155960143,0.040891119785123914,0.006286741077561593,77.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,45.52,0.286,low,44
S_08166,"Wells, Bennett and Mckinney",LATAM,Facilities,2839680,2273749,71,1431347,6,2,85,0.39,9,Medium,636,2025-11-02 09:16:01.581322+00:00,2.0,18110.0,56.32111980813652,0.9824207935030209,0.029719769168785562,77.5,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,54.0,0.714,high,44
S_08167,Bailey-Ross,Asia-Pacific,IT Services,895742,480433,9,1819090,13,12,96,0.75,7,Medium,762,2025-11-02 09:16:01.581322+00:00,0.0,0.0,10.975902380110867,0.0,0.0,96.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.11,0.286,low,44
S_08168,Russell-Williams,Asia-Pacific,Biotech,2718433,1381823,73,1406437,39,2,55,0.82,5,Medium,787,2025-11-02 09:16:01.581322+00:00,1.0,19487.0,15.440015187630493,1.0,0.021741477339337092,62.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,52.89,0.571,medium,44
S_08169,"Cummings, Gray and Bond",Asia-Pacific,Facilities,3078538,2617291,90,1282102,28,6,78,0.71,2,High,748,2025-11-02 09:16:01.581322+00:00,0.0,0.0,91.82518415829543,0.018392544125890822,0.02690782867179828,78.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,47.65,0.571,medium,44
S_08170,Roberts LLC,Asia-Pacific,IT Services,78495,56769,37,471988,52,6,99,0.61,4,Low,713,2025-11-02 09:16:01.581322+00:00,0.0,0.0,41.01617046403963,0.0,0.0,99.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,72.17,0.429,medium,44
S_08171,Smith Ltd,Asia-Pacific,Facilities,4941920,3406379,88,1177731,38,7,97,0.38,6,Medium,633,2025-11-02 09:16:01.581322+00:00,2.0,44212.0,83.00636904095143,0.9848614746369149,0.011056591361639598,68.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,17.18,1.0,high,44
S_08172,Hernandez-Mayer,Asia-Pacific,Biotech,1754190,787850,74,1028008,13,11,73,0.61,7,Medium,713,2025-11-02 09:16:01.581322+00:00,0.0,0.0,75.51206282498501,0.06481987664355977,0.0,73.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,71.13,0.714,high,44
S_08173,Landry-Downs,Europe,Biotech,3378361,3031236,38,1177430,7,6,98,0.8,3,Medium,780,2025-11-02 09:16:01.581322+00:00,0.0,0.0,38.146759819747444,0.10204791827625997,0.038045310915868706,98.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,32.47,0.286,low,44
S_08174,Fleming-Diaz,North America,Biotech,2873401,1753936,51,1655764,22,7,81,0.78,8,Low,773,2025-11-02 09:16:01.581322+00:00,0.0,0.0,51.21158017605989,0.013878617245453116,0.031221941921571957,81.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,36.04,0.571,medium,44
S_08175,Weber-Krueger,Europe,Facilities,496091,396790,48,886493,12,7,79,0.66,2,High,731,2025-11-02 09:16:01.581322+00:00,2.0,41520.0,18.66817400147001,0.5434214730335512,0.0,75.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,40.96,0.714,high,44
S_08176,Martinez Inc,North America,Biotech,248762,128848,5,347691,9,0,55,0.33,4,Medium,615,2025-11-02 09:16:01.581322+00:00,1.0,47281.0,7.701800390885519,0.04272178902175878,0.010855880602488554,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,56.41,0.286,low,44
S_08177,"Jones, Green and Riggs",LATAM,Logistics,701734,379744,38,1788125,25,0,51,0.86,9,High,801,2025-11-02 09:16:01.581322+00:00,0.0,0.0,39.028338111470816,0.0,0.015458141875046186,51.0,No clear penalty clause; termination ambiguous.,52.02,0.143,low,44
S_08178,"Smith, Smith and Steele",Europe,IT Services,3974874,2500923,38,325224,58,4,64,0.3,0,Medium,605,2025-11-02 09:16:01.581322+00:00,0.0,0.0,38.58412609558538,0.0,0.0,64.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,49.37,0.429,medium,44
S_08179,Powers-Fisher,North America,IT Services,4970438,3592848,7,1187516,15,12,62,0.53,0,High,685,2025-11-02 09:16:01.581322+00:00,2.0,23618.0,62.95404327874013,0.9854694028491945,0.003942660735768616,71.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,59.11,0.429,medium,44
S_08180,Cook Ltd,Europe,Biotech,3953565,2145240,25,1225035,27,5,71,0.65,6,High,727,2025-11-02 09:16:01.581322+00:00,1.0,39442.0,0.0,0.0,0.0,87.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,27.69,0.0,low,44
S_08181,"Wilson, Velez and Murphy",North America,Biotech,1495285,684007,57,1705152,29,9,79,0.32,0,Low,612,2025-11-02 09:16:01.581322+00:00,0.0,0.0,59.632430018039216,0.0,0.03193395071074228,79.0,No clear penalty clause; termination ambiguous.,53.6,0.857,high,44
S_08182,"Park, Williams and Sanders",North America,Biotech,822304,346248,35,968959,44,11,69,0.96,9,Medium,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,34.94569857096945,0.0356698928056259,0.0,69.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,54.54,0.429,medium,44
S_08183,Barnes Inc,Asia-Pacific,Biotech,416394,225320,66,1073805,14,5,82,0.48,1,Low,668,2025-11-02 09:16:01.581322+00:00,1.0,27784.0,6.820980049708357,0.01674053385167381,0.0,74.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,68.31,0.714,high,44
S_08184,"Johnson, Morales and Castro",Europe,Facilities,530598,255679,64,1909111,13,10,54,0.8,4,High,780,2025-11-02 09:16:01.581322+00:00,0.0,0.0,61.02130881837071,0.0,0.0,54.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.23,0.857,high,44
S_08185,"Clark, Green and Harrison",North America,Facilities,4364920,2509770,56,407372,12,3,61,0.65,8,Medium,727,2025-11-02 09:16:01.581322+00:00,0.0,0.0,55.95985754256057,0.0,0.0,61.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.69,0.571,medium,44
S_08186,Harper-Boyer,LATAM,IT Services,2809019,2002635,66,830650,32,7,79,0.5,1,Medium,675,2025-11-02 09:16:01.581322+00:00,0.0,0.0,62.769326358192245,0.0,0.024932170225313518,79.0,No clear penalty clause; termination ambiguous.,51.56,0.571,medium,44
S_08187,Walker LLC,Europe,Facilities,425644,289539,70,1649410,50,7,83,0.34,0,Medium,619,2025-11-02 09:16:01.581322+00:00,1.0,7690.0,81.05410676414809,0.982323505285284,0.0,92.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,73.0,1.0,high,44
S_08188,"Mason, Clark and Vasquez",LATAM,Biotech,4815373,2670713,20,1911607,9,5,58,0.57,9,High,699,2025-11-02 09:16:01.581322+00:00,1.0,33020.0,28.258487057820414,1.0,0.0,63.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.43,0.429,medium,44
S_08189,Greene Inc,North America,Biotech,4196609,2488639,79,311979,37,7,95,0.57,6,Medium,699,2025-11-02 09:16:01.581322+00:00,0.0,0.0,82.58634611688585,0.0,0.0,95.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,24.29,0.571,medium,44
S_08190,Duncan-Kennedy,Europe,Manufacturing,4768028,2166477,36,1336175,8,9,92,0.4,8,Low,640,2025-11-02 09:16:01.581322+00:00,1.0,29873.0,69.96115278926196,1.0,0.0,59.0,Penalty clause included for delayed delivery.,19.03,0.857,high,44
S_08191,Meyers Group,North America,IT Services,3295032,1722517,53,1122038,44,9,70,0.85,7,High,797,2025-11-02 09:16:01.581322+00:00,1.0,32174.0,33.83104969856336,0.8982604933095849,0.0,78.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.02,0.857,high,44
